"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 01:00","2026","03","18","01:00","","-6.4","","-11.2","","69","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 02:00","2026","03","18","02:00","","-6.8","","-10.7","","73","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 03:00","2026","03","18","03:00","","-6.5","","-10.0","","76","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 04:00","2026","03","18","04:00","","-5.9","","-10.3","","71","","0.0","","","","","","","","100.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 05:00","2026","03","18","05:00","","-5.6","","-10.5","","68","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 06:00","2026","03","18","06:00","","-5.4","","-10.3","","68","","0.0","","","","","","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 07:00","2026","03","18","07:00","","-4.9","","-10.4","","65","","0.0","","","","","","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 08:00","2026","03","18","08:00","","-4.3","","-10.4","","62","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 09:00","2026","03","18","09:00","","-3.1","","-10.3","","58","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 10:00","2026","03","18","10:00","","-2.0","","-11.4","","49","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 11:00","2026","03","18","11:00","","-2.0","","-11.7","","47","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 12:00","2026","03","18","12:00","","-1.5","","-10.4","","51","","0.0","","","","","","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 13:00","2026","03","18","13:00","","-2.6","","-7.5","","69","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 14:00","2026","03","18","14:00","","-1.8","","-6.7","","69","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 15:00","2026","03","18","15:00","","-0.5","","-10.5","","47","","0.0","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 16:00","2026","03","18","16:00","","-1.1","","-10.5","","49","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 17:00","2026","03","18","17:00","","-0.9","","-9.4","","52","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 18:00","2026","03","18","18:00","","-1.0","","-9.5","","53","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 19:00","2026","03","18","19:00","","-0.8","","-9.2","","53","","0.0","","","","","","","","100.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 20:00","2026","03","18","20:00","","-0.4","","-9.0","","52","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 21:00","2026","03","18","21:00","","-0.7","","-7.0","","62","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 22:00","2026","03","18","22:00","","-1.4","","-4.9","","77","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-18 23:00","2026","03","18","23:00","","-0.9","","-4.5","","77","","0.0","","","","","","","","100.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 00:00","2026","03","19","00:00","","-0.8","","-4.2","","78","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 01:00","2026","03","19","01:00","","-0.3","","-4.3","","74","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 02:00","2026","03","19","02:00","","0.4","","-4.4","","70","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 03:00","2026","03","19","03:00","","0.6","","-4.5","","68","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 04:00","2026","03","19","04:00","","0.9","","-3.9","","70","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 05:00","2026","03","19","05:00","","1.1","","-3.7","","70","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 06:00","2026","03","19","06:00","","1.2","","-3.6","","70","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 07:00","2026","03","19","07:00","","1.2","","-4.0","","68","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 08:00","2026","03","19","08:00","","1.8","","-3.8","","67","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 09:00","2026","03","19","09:00","","2.3","","-3.2","","67","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 10:00","2026","03","19","10:00","","4.1","","-2.0","","65","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 11:00","2026","03","19","11:00","","5.7","","-1.3","","61","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 12:00","2026","03","19","12:00","","7.0","","-0.5","","59","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 13:00","2026","03","19","13:00","","8.5","","-1.4","","50","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 14:00","2026","03","19","14:00","","8.4","","-1.3","","50","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 15:00","2026","03","19","15:00","","8.3","","-1.0","","52","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 16:00","2026","03","19","16:00","","7.6","","-1.0","","55","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 17:00","2026","03","19","17:00","","7.1","","-1.6","","54","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 18:00","2026","03","19","18:00","","6.0","","-1.9","","57","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 19:00","2026","03","19","19:00","","4.8","","-3.0","","57","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 20:00","2026","03","19","20:00","","4.4","","-3.2","","58","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 21:00","2026","03","19","21:00","","2.8","","-2.8","","66","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 22:00","2026","03","19","22:00","","1.9","","-3.0","","70","","0.0","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-19 23:00","2026","03","19","23:00","","1.5","","-3.8","","67","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 00:00","2026","03","20","00:00","","1.2","","-3.9","","69","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 01:00","2026","03","20","01:00","","0.0","","-4.4","","72","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 02:00","2026","03","20","02:00","","0.9","","-4.0","","70","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 03:00","2026","03","20","03:00","","1.2","","-2.9","","74","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 04:00","2026","03","20","04:00","","1.3","","-2.3","","77","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 05:00","2026","03","20","05:00","","0.9","","-2.9","","76","","0.1","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 06:00","2026","03","20","06:00","","0.7","","-3.0","","76","","0.4","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 07:00","2026","03","20","07:00","","0.6","","-1.3","","87","","0.9","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 08:00","2026","03","20","08:00","","0.6","","-0.6","","92","","4.2","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 09:00","2026","03","20","09:00","","1.0","","0.2","","94","","3.1","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 10:00","2026","03","20","10:00","","1.5","","0.8","","95","","2.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 11:00","2026","03","20","11:00","","2.2","","1.5","","95","","0.4","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 12:00","2026","03","20","12:00","","3.0","","2.1","","94","","0.8","","","","","","","","99.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 13:00","2026","03","20","13:00","","3.3","","2.3","","93","","0.0","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 14:00","2026","03","20","14:00","","4.1","","2.4","","88","","0.0","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 15:00","2026","03","20","15:00","","4.8","","2.7","","86","","0.0","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 16:00","2026","03","20","16:00","","5.2","","3.0","","85","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 17:00","2026","03","20","17:00","","5.3","","3.1","","86","","0.0","","","","","","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 18:00","2026","03","20","18:00","","4.9","","2.9","","87","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 19:00","2026","03","20","19:00","","4.8","","2.7","","86","","0.0","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 20:00","2026","03","20","20:00","","4.5","","2.2","","85","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 21:00","2026","03","20","21:00","","3.9","","1.6","","85","","0.0","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 22:00","2026","03","20","22:00","","3.1","","0.3","","82","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-20 23:00","2026","03","20","23:00","","2.8","","0.1","","83","","0.0","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 00:00","2026","03","21","00:00","","2.7","","0.3","","85","","0.0","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 01:00","2026","03","21","01:00","","2.6","","0.1","","83","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 02:00","2026","03","21","02:00","","2.4","","-0.7","","80","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 03:00","2026","03","21","03:00","","2.3","","-0.8","","80","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 04:00","2026","03","21","04:00","","2.1","","-1.0","","80","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 05:00","2026","03","21","05:00","","1.9","","-1.1","","81","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 06:00","2026","03","21","06:00","","2.1","","-0.9","","81","","0.0","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 07:00","2026","03","21","07:00","","2.2","","-0.9","","80","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 08:00","2026","03","21","08:00","","2.4","","-1.2","","77","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 09:00","2026","03","21","09:00","","3.2","","-0.8","","75","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 10:00","2026","03","21","10:00","","4.1","","-1.3","","68","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 11:00","2026","03","21","11:00","","3.0","","-0.5","","78","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 12:00","2026","03","21","12:00","","3.4","","-0.3","","77","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 13:00","2026","03","21","13:00","","3.1","","-1.2","","74","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 14:00","2026","03","21","14:00","","3.2","","-2.6","","66","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 15:00","2026","03","21","15:00","","3.6","","-2.7","","63","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 16:00","2026","03","21","16:00","","3.6","","-2.4","","65","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 17:00","2026","03","21","17:00","","2.9","","-2.6","","67","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 18:00","2026","03","21","18:00","","2.7","","-1.9","","72","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 19:00","2026","03","21","19:00","","2.1","","-0.5","","83","","0.0","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 20:00","2026","03","21","20:00","","2.1","","-0.2","","85","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 21:00","2026","03","21","21:00","","2.3","","-0.8","","79","","0.0","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 22:00","2026","03","21","22:00","","2.2","","-1.1","","79","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-21 23:00","2026","03","21","23:00","","2.1","","-0.8","","81","","0.0","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 00:00","2026","03","22","00:00","","2.1","","-0.7","","82","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 01:00","2026","03","22","01:00","","2.0","","-0.2","","85","","0.0","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 02:00","2026","03","22","02:00","","1.8","","0.1","","88","","0.0","","","","","","","","99.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 03:00","2026","03","22","03:00","","2.0","","0.3","","88","","0.0","","","","","","","","99.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 04:00","2026","03","22","04:00","","2.1","","0.3","","87","","0.0","","","","","","","","98.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 05:00","2026","03","22","05:00","","2.3","","0.3","","87","","0.0","","","","","","","","98.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 06:00","2026","03","22","06:00","","2.3","","0.4","","87","","0.0","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 07:00","2026","03","22","07:00","","2.9","","0.7","","85","","0.0","","","","","","","","98.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 08:00","2026","03","22","08:00","","2.8","","1.1","","89","","0.2","","","","","","","","98.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 09:00","2026","03","22","09:00","","3.0","","1.9","","92","","3.1","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 10:00","2026","03","22","10:00","","3.0","","2.2","","94","","5.2","","","","","","","","99.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 11:00","2026","03","22","11:00","","3.5","","2.7","","95","","2.9","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 12:00","2026","03","22","12:00","","4.6","","3.1","","90","","0.5","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 13:00","2026","03","22","13:00","","5.3","","2.7","","84","","0.0","","","","","","","","99.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 14:00","2026","03","22","14:00","","5.5","","2.5","","81","","0.0","","","","","","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 15:00","2026","03","22","15:00","","6.4","","2.0","","74","","0.0","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 16:00","2026","03","22","16:00","","5.6","","1.8","","76","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 17:00","2026","03","22","17:00","","4.9","","1.0","","76","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 18:00","2026","03","22","18:00","","4.9","","0.8","","75","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 19:00","2026","03","22","19:00","","4.7","","0.6","","74","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 20:00","2026","03","22","20:00","","4.3","","0.7","","77","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 21:00","2026","03","22","21:00","","4.3","","0.9","","78","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 22:00","2026","03","22","22:00","","3.4","","-1.4","","71","","0.0","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-22 23:00","2026","03","22","23:00","","2.5","","-1.5","","75","","0.0","","","","","","","","99.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 00:00","2026","03","23","00:00","","2.2","","-2.9","","69","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 01:00","2026","03","23","01:00","","1.9","","-4.1","","64","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 02:00","2026","03","23","02:00","","1.4","","-2.9","","73","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 03:00","2026","03","23","03:00","","1.4","","-3.5","","70","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 04:00","2026","03","23","04:00","","1.3","","-4.1","","67","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 05:00","2026","03","23","05:00","","1.2","","-4.5","","66","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 06:00","2026","03","23","06:00","","1.0","","-4.5","","66","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 07:00","2026","03","23","07:00","","0.9","","-4.6","","66","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 08:00","2026","03","23","08:00","","1.1","","-4.4","","66","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 09:00","2026","03","23","09:00","","1.3","","-4.7","","64","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 10:00","2026","03","23","10:00","","1.5","","-4.7","","63","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 11:00","2026","03","23","11:00","","2.0","","-5.1","","59","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 12:00","2026","03","23","12:00","","2.4","","-4.4","","61","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 13:00","2026","03","23","13:00","","1.6","","-3.9","","67","","0.4","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 14:00","2026","03","23","14:00","","3.0","","-5.2","","55","","0.0","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 15:00","2026","03","23","15:00","","2.8","","-7.2","","48","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 16:00","2026","03","23","16:00","","2.2","","-7.5","","49","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 17:00","2026","03","23","17:00","","1.4","","-8.0","","50","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 18:00","2026","03","23","18:00","","-0.4","","-8.5","","54","","0.0","","","","","","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 19:00","2026","03","23","19:00","","-1.3","","-8.6","","57","","0.0","","","","","","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 20:00","2026","03","23","20:00","","-1.6","","-8.4","","60","","0.0","","","","","","","","101.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 21:00","2026","03","23","21:00","","-1.9","","-8.3","","62","","0.0","","","","","","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 22:00","2026","03","23","22:00","","-2.2","","-9.0","","60","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-23 23:00","2026","03","23","23:00","","-2.4","","-9.1","","60","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 00:00","2026","03","24","00:00","","-2.8","","-8.7","","64","","0.0","","","","","","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 01:00","2026","03","24","01:00","","-3.1","","-8.4","","67","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 02:00","2026","03","24","02:00","","-3.2","","-8.2","","68","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 03:00","2026","03","24","03:00","","-3.6","","-8.4","","70","","0.0","","","","","","","","101.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 04:00","2026","03","24","04:00","","-3.9","","-8.6","","69","","0.0","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 05:00","2026","03","24","05:00","","-4.2","","-8.5","","72","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 06:00","2026","03","24","06:00","","-4.3","","-8.4","","73","","0.0","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 07:00","2026","03","24","07:00","","-4.1","","-8.4","","72","","0.0","","","","","","","","101.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 08:00","2026","03","24","08:00","","-2.0","","-8.1","","63","","0.0","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 09:00","2026","03","24","09:00","","-0.5","","-8.7","","54","","0.0","","","","","","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 10:00","2026","03","24","10:00","","0.5","","-7.9","","53","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 11:00","2026","03","24","11:00","","1.0","","-7.0","","55","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 12:00","2026","03","24","12:00","","2.1","","-7.0","","51","","0.0","","","","","","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 13:00","2026","03","24","13:00","","2.1","","-6.7","","52","","0.0","","","","","","","","101.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 14:00","2026","03","24","14:00","","2.4","","-6.7","","51","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 15:00","2026","03","24","15:00","","4.0","","-7.7","","42","","0.0","","","","","","","","101.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 16:00","2026","03","24","16:00","","4.9","","-6.5","","44","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 17:00","2026","03","24","17:00","","3.3","","-4.3","","58","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 18:00","2026","03","24","18:00","","3.1","","-3.7","","61","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 19:00","2026","03","24","19:00","","2.9","","-3.4","","63","","0.0","","","","","","","","101.23","","","","","","NA"
